,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2361,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,13.8,1,11,4,36.4,0.79,0.29,0.00,0.00,27.8,3,1,1,1.3,0.5,0.05,-0.3,-0.5,Matches
2362,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,1998,3.8,1,8,2,25.0,2.11,0.53,0.13,0.50,17.6,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
2363,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2364,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,1987,25.0,1,11,6,54.5,0.44,0.24,0.09,0.17,15.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
2365,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,20.7,9,56,21,37.5,2.70,1.01,0.16,0.43,12.1,1,0,0,9.2,9.2,0.16,-0.2,-0.2,Matches
2366,Sven Schipplock,de GER,"FW,MF",Arminia,de Bundesliga,31,1988,8.3,1,15,5,33.3,1.81,0.60,0.07,0.20,16.3,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
2367,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,29.2,2,48,4,8.3,1.65,0.14,0.04,0.50,22.1,0,0,0,3.1,3.1,0.06,-1.1,-1.1,Matches
2368,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,18.4,0,7,1,14.3,0.38,0.05,0.00,0.00,16.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2369,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,14.3,1,22,7,31.8,1.54,0.49,0.05,0.14,12.3,0,0,0,2.3,2.3,0.10,-1.3,-1.3,Matches
2370,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,15.9,2,18,10,55.6,1.13,0.63,0.11,0.20,14.3,0,0,0,1.9,1.9,0.11,+0.1,+0.1,Matches
2371,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,1986,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2372,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,30,1990,26.6,2,21,9,42.9,0.79,0.34,0.10,0.22,21.6,6,0,0,1.1,1.1,0.05,+0.9,+0.9,Matches
2373,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,20,2000,13.1,0,18,3,16.7,1.38,0.23,0.00,0.00,23.1,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
2374,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,4.6,0,4,1,25.0,0.87,0.22,0.00,0.00,16.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2375,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,0,10,3,30.0,0.41,0.12,0.00,0.00,18.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2376,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,de Bundesliga,26,1994,10.5,0,10,1,10.0,0.96,0.10,0.00,0.00,21.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2377,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,1,9,4,44.4,0.32,0.14,0.11,0.25,28.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
2378,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,0,2,0,0.0,0.30,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2379,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2380,Christopher Scott,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,2002,0.4,0,1,0,0.0,2.65,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2381,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2382,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2383,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,0,4,1,25.0,1.88,0.47,0.00,0.00,16.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2384,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9.0,3,27,12,44.4,2.99,1.33,0.07,0.17,13.7,0,1,1,3.7,2.9,0.11,-0.7,-0.9,Matches
2385,Malik Sellouki,fr FRA,"FW,MF",Nice,fr Ligue 1,20,2000,0.7,1,4,1,25.0,5.45,1.36,0.25,1.00,18.8,1,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
2386,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2387,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,26,1993,33.1,1,23,11,47.8,0.69,0.33,0.04,0.09,21.2,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
2388,Léo Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,0,2,0,0.0,0.20,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2389,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,0,18,7,38.9,2.69,1.04,0.00,0.00,21.9,1,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
2390,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,1,24,9,37.5,1.05,0.39,0.04,0.11,21.8,0,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
2391,Luigi Sepe,it ITA,GK,Parma,it Serie A,29,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2392,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,20.4,0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
2393,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,0,4,0,0.0,0.51,0.00,0.00,,24.1,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2394,Femi Seriki,eng ENG,MF,Sheffield Utd,eng Premier League,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2395,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,de Bundesliga,20,2000,17.5,2,5,2,40.0,0.29,0.11,0.40,1.00,11.5,0,0,0,0.8,0.8,0.16,+1.2,+1.2,Matches
2396,Nils Seufert,de GER,"MF,FW",Arminia,de Bundesliga,23,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,18.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2397,Edgar Sevikyan,am ARM,MF,Levante,es La Liga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2398,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,27,1992,6.4,1,16,7,43.8,2.52,1.10,0.06,0.14,18.0,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
2399,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,eng Premier League,20,1999,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2400,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,eng Premier League,28,1991,6.2,0,11,0,0.0,1.78,0.00,0.00,,22.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2401,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,3,7,4,57.1,0.86,0.49,0.14,0.25,16.5,0,2,2,3.0,1.5,0.21,0.0,-0.5,Matches
2402,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,1,11,6,54.5,0.37,0.20,0.09,0.17,17.3,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
2403,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,24.3,11,0,0,2.5,2.5,0.06,-1.5,-1.5,Matches
2404,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,8,39,17,43.6,2.09,0.91,0.21,0.47,14.5,0,0,0,5.7,5.7,0.15,+2.3,+2.3,Matches
2405,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2406,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2407,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2408,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,0,5,1,20.0,0.23,0.05,0.00,0.00,30.6,3,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2409,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.00,0.00,,4.7,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches
2410,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,1998,7.2,0,14,3,21.4,1.93,0.41,0.00,0.00,16.4,1,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
2411,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2412,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,1989,25.0,6,45,13,28.9,1.80,0.52,0.07,0.23,22.8,7,3,4,6.5,3.4,0.07,-0.5,-0.4,Matches
2413,Luca Siligardi,it ITA,"MF,FW",Crotone,it Serie A,32,1988,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2414,Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,32,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2415,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.00,23.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
2416,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,28,110,53,48.2,3.59,1.73,0.19,0.40,13.3,3,7,7,25.6,20.1,0.19,+2.4,+0.9,Matches
2417,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.9,0,0,0,2.8,2.8,0.10,-0.8,-0.8,Matches
2418,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.00,0.00,15.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
2419,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.10,0.67,14.3,2,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
2420,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,4,47,16,34.0,3.09,1.05,0.06,0.19,13.0,0,1,1,5.3,4.5,0.10,-1.3,-1.5,Matches
2421,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2422,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2423,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2424,Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2425,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,2,13,4,30.8,0.60,0.19,0.15,0.50,8.8,0,0,0,1.7,1.7,0.13,+0.3,+0.3,Matches
2426,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2427,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.8,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
2428,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,6,43,13,30.2,2.22,0.67,0.14,0.46,13.8,0,0,0,7.7,7.7,0.18,-1.7,-1.7,Matches
2429,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,1995,25.8,6,37,17,45.9,1.43,0.66,0.14,0.29,14.5,1,1,1,7.7,7.0,0.19,-1.7,-2.0,Matches
2430,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2431,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,1,0,0.0,45.00,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2432,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,12.9,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
2433,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.10,1.00,14.6,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
2434,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.00,0.00,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2435,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,2,29,8,27.6,0.85,0.23,0.07,0.25,11.3,0,0,0,3.1,3.1,0.12,-1.1,-1.1,Matches
2436,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,32,1988,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2437,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2438,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,2002,0.9,1,2,1,50.0,2.31,1.15,0.50,1.00,26.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
2439,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,22,1997,28.7,0,25,3,12.0,0.87,0.10,0.00,0.00,19.4,0,0,0,2.0,2.0,0.08,-2.0,-2.0,Matches
2440,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.00,0.00,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2441,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,0,1,0,0.0,0.19,0.00,0.00,,35.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2442,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2443,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,0,3,0,0.0,1.60,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2444,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,11.6,0,0,0,4.5,4.5,0.27,+0.5,+0.5,Matches
2445,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2446,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,1999,13.1,2,30,10,33.3,2.29,0.76,0.07,0.20,19.5,2,0,0,4.1,4.1,0.14,-2.1,-2.1,Matches
2447,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1996,12.9,1,33,7,21.2,2.55,0.54,0.03,0.14,23.2,8,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
2448,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.20,0.50,10.3,0,0,0,2.3,2.3,0.15,+0.7,+0.7,Matches
2449,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,1992,4.7,0,7,1,14.3,1.50,0.21,0.00,0.00,23.1,0,0,1,1.1,0.3,0.04,-1.1,-0.3,Matches
2450,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,1990,2.6,2,11,5,45.5,4.23,1.92,0.18,0.40,15.3,0,0,0,1.4,1.4,0.13,+0.6,+0.6,Matches
2451,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,0,1,0,0.0,4.50,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2452,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,3,18,7,38.9,2.80,1.09,0.17,0.43,11.2,0,0,0,3.7,3.7,0.20,-0.7,-0.7,Matches
2453,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2454,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.00,0.00,10.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
2455,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,2000,16.0,2,13,4,30.8,0.81,0.25,0.15,0.50,17.8,0,0,0,1.8,1.8,0.14,+0.2,+0.2,Matches
2456,Robert Snodgrass,sct SCO,"MF,FW",West Brom,eng Premier League,32,1987,5.8,0,4,1,25.0,0.68,0.17,0.00,0.00,18.3,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2457,Robert Snodgrass,sct SCO,"FW,MF",West Ham,eng Premier League,32,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2458,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,25.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2459,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,0,2,0,0.0,0.16,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2460,Rubén Sobrino,es ESP,"MF,FW",Valencia,es La Liga,28,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2461,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,28,1992,12.4,1,9,5,55.6,0.73,0.40,0.11,0.20,11.8,0,0,0,2.0,2.0,0.22,-1.0,-1.0,Matches
2462,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,1,5,1,20.0,0.50,0.10,0.20,1.00,19.6,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
2463,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.40,0.67,23.7,0,0,0,1.1,1.1,0.22,+0.9,+0.9,Matches
2464,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,9,28,10,35.7,1.75,0.63,0.25,0.70,16.6,2,2,2,5.6,4.1,0.15,+3.4,+2.9,Matches
2465,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,11,28,9,32.1,0.92,0.30,0.14,0.44,27.4,8,7,9,9.5,2.4,0.09,+1.5,+1.6,Matches
2466,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,31,1988,30.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2467,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,12.3,0,8,5,62.5,0.65,0.41,0.00,0.00,17.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
2468,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.00,0.00,25.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2469,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2470,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,9,61,19,31.1,1.69,0.53,0.15,0.47,18.3,0,0,0,6.9,6.9,0.11,+2.1,+2.1,Matches
2471,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,1999,4.4,1,2,1,50.0,0.46,0.23,0.50,1.00,11.3,0,0,0,0.7,0.7,0.37,+0.3,+0.3,Matches
2472,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.00,0.00,22.1,2,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2473,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2474,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,8,69,17,24.6,2.57,0.63,0.09,0.35,13.9,0,2,2,10.2,8.6,0.13,-2.2,-2.6,Matches
2475,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,1999,13.2,2,25,9,36.0,1.90,0.68,0.08,0.22,16.9,0,0,0,1.5,1.5,0.06,+0.5,+0.5,Matches
2476,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2477,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,12.3,0,0,0,8.4,8.4,0.13,+1.6,+1.6,Matches
2478,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2479,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,1992,5.1,1,9,1,11.1,1.77,0.20,0.11,1.00,21.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
2480,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,1,8,2,25.0,0.41,0.10,0.13,0.50,9.5,0,0,0,1.4,1.4,0.17,-0.4,-0.4,Matches
2481,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,0,2,0,0.0,1.24,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2482,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,0,8,3,37.5,0.38,0.14,0.00,0.00,25.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2483,Yaya Soumaré,ml MLI,FW,Lyon,fr Ligue 1,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2484,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.50,23.0,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
2485,Ansou Sow,sn SEN,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2486,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.00,0.00,22.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2487,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,0,2,1,50.0,0.18,0.09,0.00,0.00,9.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
2488,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,1,10,3,30.0,0.49,0.15,0.10,0.33,10.4,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
2489,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,2,22,6,27.3,0.93,0.25,0.09,0.33,17.6,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
2490,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2491,Mattia Sprocati,it ITA,"MF,FW",Parma,it Serie A,27,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2492,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,0,22,5,22.7,0.69,0.16,0.00,0.00,17.5,4,0,0,1.9,1.9,0.09,-1.9,-1.9,Matches
2493,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,21.7,0,2,1,50.0,0.09,0.05,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2494,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,2,0,0.0,2.00,0.00,0.00,,9.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2495,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,31.0,0,11,2,18.2,0.35,0.06,0.00,0.00,10.6,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
2496,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,1991,17.4,5,30,14,46.7,1.72,0.80,0.17,0.36,15.3,0,0,0,4.1,4.1,0.14,+0.9,+0.9,Matches
